Exit-location,Aircraft-type,Final-approach,Exit-angle,Temperature,Time,Windspeed,Visibility,ROT
2086.35,Medium,141,30,33,Day,4,10,60
1750,Medium,141,30,33,Day,4,10,56
2086.35,Medium,147,30,33,Day,4,10,59
2086.35,Heavy,160,30,33,Day,4,10,60
1750,Light,75,30,26,Day,1,7,56
1750,Medium,133,30,26,Day,1,7,55
1750,Medium,133,30,26,Day,1,7,57
2086.35,Heavy,139,30,26,Day,1,7,58
2086.35,Medium,149,30,26,Day,1,7,60
2086.35,Medium,150,30,26,Day,1,7,61
1750,Medium,138,30,25,Day,-1,6,57
1750,Medium,132,30,25,Day,-1,6,58
1750,Medium,131,30,25,Day,-1,6,57
2086.35,Medium,150,30,25,Day,-1,6,58
1750,Medium,144,30,25,Day,-1,6,55
1750,Light,75,30,25,Day,-1,6,58
2086.35,Heavy,157,30,25,Day,-5,7,56
1750,Medium,147,30,25,Day,-5,7,52
2086.35,Heavy,152,30,25,Day,-5,7,54
1750,Medium,134,30,25,Day,-5,7,55
2086.35,Heavy,160,30,25,Day,-5,7,56
1750,Medium,131,30,25,Day,-5,7,54
1750,Medium,137,30,24,Day,-3,7,56
1750,Medium,147,30,24,Day,-3,7,54
2086.35,Medium,149,30,24,Day,-3,7,58
1750,Light,90,30,24,Day,-3,7,57
1750,Medium,135,30,24,Day,-3,7,55
1750,Medium,140,30,24,Day,-3,7,56
2086.35,Heavy,156,30,33,Day,1,6,64
1750,Medium,137,30,33,Day,1,6,61
1750,Medium,133,30,33,Day,1,6,59
2086.35,Heavy,150,30,33,Day,1,6,64
2086.35,Heavy,149,30,33,Day,1,6,63
2086.35,Heavy,160,30,33,Day,1,6,64
1750,Medium,137,30,23,Day,-6,10,52
1750,Light,96,30,23,Day,-6,10,50
1750,Medium,138,30,23,Day,-6,10,53
2086.35,Heavy,156,30,23,Day,-6,10,55
2086.35,Heavy,152,30,23,Day,-6,10,54
1750,Medium,130,30,23,Day,-6,10,55
1750,Medium,135,30,32,Day,-7,7,57
1750,Medium,131,30,32,Day,-7,7,55
2086.35,Heavy,158,30,32,Day,-7,7,57
2086.35,Heavy,148,30,32,Day,-7,7,58
2086.35,Heavy,151,30,32,Day,-7,7,56
1750,Medium,148,30,32,Day,-7,7,53
1750,Medium,143,30,33,Day,3,10,62
2086.35,Heavy,152,30,33,Day,3,10,64
1750,Medium,136,30,33,Day,3,10,59
1750,Medium,140,30,33,Day,3,10,60
2086.35,Heavy,138,30,33,Day,3,10,63
1750,Medium,139,30,33,Day,3,10,60
2086.35,Heavy,145,30,30,Day,-6,10,57
1750,Light,93,30,30,Day,-6,10,54
2086.35,Heavy,156,30,30,Day,-6,10,56
2086.35,Heavy,156,30,30,Day,-6,10,57
2086.35,Heavy,140,30,30,Day,-6,10,58
2086.35,Heavy,144,30,30,Day,-6,10,57
1750,Medium,130,30,23,Day,2,10,59
2086.35,Medium,148,30,23,Day,2,10,64
2086.35,Light,103,30,23,Day,2,10,63
2086.35,Medium,145,30,23,Day,2,10,64
1750,Medium,135,30,23,Day,2,10,59
2086.35,Medium,150,30,23,Day,2,10,63
2086.35,Medium,137,30,31,Day,2,5,64
2086.35,Heavy,141,30,31,Day,2,5,63
1750,Medium,131,30,31,Day,2,5,64
1750,Medium,132,30,31,Day,2,5,63
2086.35,Medium,148,30,31,Day,2,5,64
2086.35,Medium,145,30,31,Day,2,5,63
2086.35,Heavy,157,30,28,Day,-1,9,59
1750,Medium,133,30,28,Day,-1,9,58
1750,Medium,146,30,28,Day,-1,9,57
1750,Medium,133,30,28,Day,-1,9,60
2086.35,Medium,146,30,28,Day,-1,9,61
1750,Medium,144,30,28,Day,-1,9,58
2086.35,Heavy,151,30,22,Day,-8,10,55
1750,Light,110,30,22,Day,-8,10,56
1750,Medium,145,30,22,Day,-8,10,57
2086.35,Heavy,155,30,22,Day,-8,10,58
1750,Medium,146,30,22,Day,-8,10,59
1750,Medium,144,30,22,Day,-8,10,57
2086.35,Medium,138,30,22,Day,5,6,64
1750,Medium,132,30,22,Day,5,6,63
2086.35,Medium,134,30,22,Day,5,6,64
2086.35,Heavy,148,30,22,Day,5,6,63
2086.35,Heavy,149,30,22,Day,5,6,64
2086.35,Heavy,141,30,22,Day,5,6,63
2086.35,Heavy,147,30,23,Day,8,9,64
2086.35,Heavy,153,30,23,Day,8,9,63
2086.35,Medium,130,30,23,Day,8,9,64
2086.35,Medium,142,30,23,Day,8,9,63
2086.35,Medium,139,30,23,Day,8,9,64
2086.35,Medium,143,30,23,Day,8,9,63
1750,Medium,149,30,25,Day,-6,10,53
1750,Medium,138,30,25,Day,-6,10,54
1750,Medium,140,30,25,Day,-6,10,56
2086.35,Heavy,158,30,25,Day,-6,10,55
2086.35,Heavy,149,30,25,Day,-6,10,57
1750,Medium,149,30,25,Day,-6,10,54
2086.35,Medium,148,30,25,Day,3,6,64
2086.35,Heavy,155,30,25,Day,3,6,63
2086.35,Medium,144,30,25,Day,3,6,64
2086.35,Medium,140,30,25,Day,3,6,63
2086.35,Medium,142,30,25,Day,3,6,64
2086.35,Medium,143,30,25,Day,3,6,63
1750,Medium,130,30,30,Day,-7,6,56
2086.35,Heavy,146,30,30,Day,-7,6,59
1750,Medium,132,30,30,Day,-7,6,57
2086.35,Heavy,159,30,30,Day,-7,6,58
1750,Medium,137,30,30,Day,-7,6,56
1750,Light,84,30,30,Day,-7,6,57
2086.35,Medium,133,30,31,Day,8,8,64
2086.35,Medium,138,30,31,Day,8,8,63
2086.35,Heavy,154,30,31,Day,8,8,64
2086.35,Medium,133,30,31,Day,8,8,63
2086.35,Heavy,144,30,31,Day,8,8,64
2086.35,Medium,130,30,31,Day,8,8,63
1750,Medium,142,30,22,Day,0,8,61
2086.35,Heavy,137,30,22,Day,0,8,62
2086.35,Medium,150,30,22,Day,0,8,64
2086.35,Heavy,144,30,22,Day,0,8,62
2086.35,Heavy,154,30,22,Day,0,8,64
2086.35,Medium,148,30,22,Day,0,8,62
2086.35,Medium,143,30,30,Day,2,7,64
1750,Light,96,30,30,Day,2,7,62
2086.35,Medium,145,30,30,Day,2,7,64
2086.35,Medium,150,30,30,Day,2,7,63
1750,Light,84,30,30,Day,2,7,61
2086.35,Medium,150,30,30,Day,2,7,64
2086.35,Light,109,30,25,Day,9,10,63
2086.35,Light,112,30,25,Day,9,10,64
2086.35,Medium,132,30,25,Day,9,10,63
2086.35,Medium,144,30,25,Day,9,10,64
2086.35,Heavy,145,30,25,Day,9,10,62
2086.35,Medium,140,30,25,Day,9,10,63
2086.35,Heavy,160,30,33,Day,-3,10,54
1750,Medium,138,30,33,Day,-3,10,55
2086.35,Heavy,143,30,33,Day,-3,10,56
1750,Medium,146,30,33,Day,-3,10,50
1750,Medium,143,30,33,Day,-3,10,52
1750,Light,105,30,33,Day,-3,10,51
2086.35,Heavy,160,30,32,Day,-7,9,52
1750,Medium,139,30,32,Day,-7,9,53
1750,Medium,139,30,32,Day,-7,9,51
2086.35,Heavy,152,30,32,Day,-7,9,52
1750,Medium,143,30,32,Day,-7,9,49
1750,Medium,141,30,32,Day,-7,9,48
1750,Medium,138,30,33,Day,-8,6,53
1750,Medium,140,30,33,Day,-8,6,52
2086.35,Heavy,159,30,33,Day,-8,6,53
2086.35,Heavy,141,30,33,Day,-8,6,54
1750,Light,105,30,33,Day,-8,6,50
1750,Medium,146,30,33,Day,-8,6,51
1750,Medium,136,30,30,Day,-2,10,52
1750,Light,94,30,30,Day,-2,10,53
2086.35,Heavy,143,30,30,Day,-2,10,54
1750,Medium,131,30,30,Day,-2,10,52
2086.35,Heavy,139,30,30,Day,-2,10,54
1750,Light,106,30,30,Day,-2,10,48
2086.35,Heavy,144,30,28,Day,0,7,57
2086.35,Heavy,149,30,28,Day,0,7,58
1750,Medium,131,30,28,Day,0,7,55
1750,Medium,133,30,28,Day,0,7,53
1750,Medium,132,30,28,Day,0,7,54
1750,Medium,134,30,28,Day,0,7,53
1750,Medium,139,30,25,Day,-7,5,50
2086.35,Heavy,152,30,25,Day,-7,5,52
1750,Medium,149,30,25,Day,-7,5,49
2086.35,Heavy,159,30,25,Day,-7,5,51
2086.35,Heavy,149,30,25,Day,-7,5,52
1750,Light,94,30,25,Day,-7,5,51
1750,Light,94,30,29,Day,-2,6,50
1750,Light,81,30,29,Day,-2,6,51
2086.35,Heavy,141,30,29,Day,-2,6,53
1750,Medium,132,30,29,Day,-2,6,50
1750,Medium,132,30,29,Day,-2,6,51
2086.35,Medium,149,30,29,Day,-2,6,50
1750,Medium,139,30,31,Day,-6,5,49
1750,Medium,144,30,31,Day,-6,5,46
2086.35,Medium,123,30,31,Day,-11,10,70
2086.35,Medium,134,30,31,Day,-11,10,55
2086.35,Heavy,147,30,31,Day,-11,10,46
2086.35,Heavy,135,30,31,Day,-11,10,56
2086.35,Medium,136,30,31,Day,-11,10,57
2086.35,Medium,137,30,30,Day,-11,10,58
2086.35,Medium,135,30,30,Day,-11,10,55
2086.35,Medium,134,30,32,Day,-8,10,56
2086.35,Medium,146,30,32,Day,-8,9,48
2086.35,Heavy,145,30,32,Day,-8,9,47
2086.35,Medium,138,30,32,Day,-8,9,56
2086.35,Medium,136,30,32,Day,-8,9,55
2086.35,Medium,138,30,32,Day,-8,9,57
2086.35,Heavy,150,30,31,Day,-9,8,50
2086.35,Heavy,153,30,31,Day,-9,8,48
2086.35,Medium,134,30,31,Day,-9,8,55
2086.35,Light,109,30,31,Day,-9,8,64
2086.35,Medium,143,30,31,Day,-9,8,52
2086.35,Medium,140,30,31,Day,-9,8,57
2086.35,Medium,144,30,31,Day,-9,8,54
2086.35,Medium,131,30,31,Day,-9,8,59
2086.35,Medium,145,30,33,Day,-8,10,52
2086.35,Heavy,150,30,33,Day,-8,10,50
1750,Light,80,30,33,Day,-8,10,56
2086.35,Medium,144,30,33,Day,-8,10,54
1750,Medium,142,30,33,Day,-8,10,50
2086.35,Heavy,150,30,33,Day,-8,10,49
2086.35,Medium,135,30,33,Day,-8,10,57
2086.35,Medium,140,30,33,Day,-8,10,48
2086.35,Medium,144,30,33,Day,-8,10,49
2086.35,Medium,143,30,34,Day,-6,9,56
2086.35,Medium,146,30,34,Day,-6,9,53
2086.35,Medium,143,30,34,Day,-6,9,57
2086.35,Medium,141,30,34,Day,-6,9,55
2086.35,Medium,135,30,34,Day,-6,9,64
2086.35,Heavy,151,30,34,Day,-6,9,51
2086.35,Medium,147,30,34,Day,-6,9,54
2086.35,Medium,134,30,34,Day,-6,9,52
2086.35,Medium,140,30,32,Day,-8,10,58
2086.35,Medium,142,30,32,Day,-8,10,51
2086.35,Medium,132,30,32,Day,-8,10,53
2086.35,Medium,136,30,32,Day,-8,10,69
1750,Medium,137,30,32,Day,-8,10,43
2086.35,Medium,144,30,32,Day,-8,10,53
2086.35,Medium,138,30,33,Day,-7,10,59
2086.35,Medium,148,30,33,Day,-7,10,52
2086.35,Medium,143,30,33,Day,-7,10,43
1750,Medium,134,30,33,Day,-7,10,62
2086.35,Heavy,145,30,33,Day,-7,10,55
2086.35,Heavy,132,30,31,Day,-15,10,53
1750,Medium,133,30,31,Day,-15,10,45
2086.35,Heavy,143,30,31,Day,-15,10,56
2086.35,Medium,129,30,31,Day,-15,10,67
2086.35,Medium,137,30,31,Day,-15,10,60
2086.35,Heavy,127,30,31,Day,-15,10,60
1750,Medium,132,30,31,Day,-15,10,50
2086.35,Heavy,134,30,31,Day,-15,10,56
2086.35,Medium,139,30,30,Day,-11,10,55
2086.35,Medium,142,30,30,Day,-11,10,49
2086.35,Medium,132,30,30,Day,-11,10,54
2086.35,Heavy,127,30,30,Day,-11,10,57
2086.35,Medium,176,30,30,Day,-11,10,55
2086.35,Medium,134,30,30,Day,-11,10,58
1750,Medium,123,30,30,Day,-11,10,56
2086.35,Medium,134,30,30,Day,-11,10,55
2086.35,Heavy,131,30,31,Day,-8,10,52
1750,Medium,131,30,31,Day,-8,10,46
2086.35,Heavy,143,30,31,Day,-8,10,56
2086.35,Medium,129,30,31,Day,-8,10,67
2086.35,Heavy,149,30,32,Day,-9,9,48
2086.35,Medium,140,30,32,Day,-9,9,54
2086.35,Medium,142,30,32,Day,-9,9,64
2086.35,Medium,146,30,32,Day,-9,9,55
2086.35,Medium,138,30,32,Day,-9,9,40
2086.35,Medium,145,30,24,Day,-10,4,45
1750,Medium,135,30,24,Day,-10,4,40
2086.35,Heavy,132,30,24,Day,-10,4,66
2086.35,Heavy,134,30,24,Day,-10,4,60
2086.35,Medium,142,30,24,Day,-10,4,52
2086.35,Medium,143,30,24,Day,-10,4,52
2086.35,Medium,142,30,24,Day,-10,4,56
2086.35,Medium,136,30,26,Day,-7,6,64
2086.35,Medium,126,30,26,Day,-7,6,61
2086.35,Heavy,141,30,26,Day,-7,6,55
2086.35,Heavy,152,30,26,Day,-7,6,50
2086.35,Heavy,143,30,26,Day,-7,6,76
1750,Medium,134,30,26,Day,-7,6,62
1750,Light,111,30,26,Day,-7,6,42
1750,Medium,131,30,26,Day,-7,6,70
2086.35,Medium,136,30,27,Day,-8,9,52
2086.35,Medium,137,30,27,Day,-8,9,52
2086.35,Medium,144,30,27,Day,-8,9,75
2086.35,Medium,137,30,27,Day,-8,9,72
2086.35,Heavy,131,30,27,Day,-8,9,56
2086.35,Medium,130,30,27,Day,-8,9,58
2086.35,Medium,142,30,27,Day,-8,9,68
2086.35,Medium,134,30,27,Day,-8,9,62
1750,Heavy,143,30,27,Day,-8,9,46
2086.35,Heavy,159,30,24,Day,-4,10,60
2086.35,Heavy,153,30,24,Day,-4,10,59
1750,Medium,146,30,24,Day,-4,10,47
1750,Light,95,30,24,Day,-4,10,57
1750,Medium,138,30,24,Day,-4,10,56
2086.35,Medium,134,30,32,Day,0,7,63
2086.35,Heavy,157,30,32,Day,0,7,63
1750,Medium,146,30,32,Day,0,7,61
2086.35,Medium,130,30,32,Day,0,7,61
1750,Medium,145,30,32,Day,0,7,51
2086.35,Heavy,137,30,31,Day,3,7,65
2086.35,Medium,145,30,31,Day,3,7,64
2086.35,Medium,147,30,31,Day,3,7,65
2086.35,Heavy,138,30,31,Day,3,7,63
2086.35,Medium,139,30,31,Day,3,7,58
2086.35,Heavy,138,30,28,Day,0,8,52
1750,Light,95,30,28,Day,0,8,58
1750,Medium,149,30,28,Day,0,8,54
2086.35,Medium,131,30,28,Day,0,8,65
1750,Medium,138,30,28,Day,0,8,64
1750,Medium,150,30,28,Day,-1,10,50
1750,Medium,136,30,28,Day,-1,10,63
2086.35,Heavy,138,30,28,Day,-1,10,58
1750,Medium,140,30,28,Day,-1,10,64
1750,Medium,140,30,28,Day,-1,10,60
2086.35,Heavy,152,30,33,Day,8,10,55
2086.35,Heavy,143,30,33,Day,8,10,64
2086.35,Medium,150,30,33,Day,8,10,65
2086.35,Medium,140,30,33,Day,8,10,62
2086.35,Heavy,142,30,33,Day,8,10,56
2086.35,Heavy,159,30,24,Day,-6,6,58
2086.35,Medium,149,30,24,Day,-6,6,62
2086.35,Medium,140,30,24,Day,-6,6,65
2086.35,Heavy,135,30,24,Day,-6,6,65
2086.35,Medium,142,30,24,Day,-6,6,62
1750,Medium,141,30,31,Day,1,7,54
2086.35,Medium,133,30,31,Day,1,7,64
2086.35,Heavy,151,30,31,Day,1,7,65
1750,Medium,147,30,31,Day,1,7,55
1750,Light,78,30,31,Day,1,7,64
2086.35,Heavy,153,30,26,Day,1,10,61
1750,Medium,132,30,26,Day,1,10,54
2086.35,Heavy,154,30,26,Day,1,10,54
1750,Light,90,30,26,Day,1,10,57
1750,Medium,130,30,26,Day,1,10,60
2086.35,Heavy,160,30,25,Day,-1,6,51
2086.35,Heavy,139,30,25,Day,-1,6,65
1750,Medium,142,30,25,Day,-1,6,
2086.35,Heavy,139,30,25,Day,-1,6,58
1750,Medium,149,30,25,Day,-1,6,62
2086.35,Medium,145,30,29,Day,6,10,55
2086.35,Heavy,155,30,29,Day,6,10,59
2086.35,Medium,139,30,29,Day,6,10,63
2086.35,Medium,139,30,29,Day,6,10,57
2086.35,Medium,143,30,29,Day,6,10,61
2086.35,Medium,146,30,34,Day,-4,7,62
2086.35,Heavy,157,30,34,Day,-4,7,62
2086.35,Heavy,135,30,34,Day,-4,7,64
2086.35,Medium,143,30,34,Day,-4,7,65
1750,Medium,132,30,34,Day,-4,7,60
2086.35,Heavy,142,30,32,Day,9,10,63
2086.35,Medium,147,30,32,Day,9,10,58
2086.35,Medium,135,30,32,Day,9,10,56
2086.35,Medium,146,30,32,Day,9,10,53
2086.35,Heavy,147,30,32,Day,9,10,65
2086.35,Medium,134,30,32,Day,-3,7,62
2086.35,Medium,137,30,32,Day,-3,7,58
2086.35,Medium,141,30,32,Day,-3,7,62
2086.35,Medium,146,30,32,Day,-3,7,62
2086.35,Medium,142,30,32,Day,-3,7,65
1750,Light,108,30,31,Day,1,8,65
2086.35,Heavy,157,30,31,Day,1,8,56
1750,Light,102,30,31,Day,1,8,61
1750,Medium,142,30,31,Day,1,8,56
2086.35,Heavy,142,30,31,Day,1,8,59
1750,Medium,138,30,32,Day,0,9,64
1750,Medium,132,30,32,Day,0,9,49
1750,Medium,137,30,32,Day,0,9,58
1750,Medium,149,30,32,Day,0,9,47
1750,Medium,138,30,32,Day,0,9,51
2086.35,Medium,132,30,29,Day,7,6,64
2086.35,Light,98,30,29,Day,7,6,62
2086.35,Medium,150,30,29,Day,7,6,56
2086.35,Medium,148,30,29,Day,7,6,65
2086.35,Medium,135,30,29,Day,7,6,63
1750,Medium,139,30,25,Day,-1,8,59
1750,Medium,141,30,25,Day,-1,8,61
1750,Light,83,30,25,Day,-1,8,62
1750,Light,84,30,25,Day,-1,8,56
2086.35,Medium,134,30,25,Day,-1,8,53
2086.35,Medium,150,30,33,Day,-4,8,63
1750,Light,101,30,33,Day,-4,8,65
1750,Light,105,30,33,Day,-4,8,55
2086.35,Medium,147,30,33,Day,-4,8,61
2086.35,Medium,150,30,33,Day,-4,8,56
1750,Medium,132,30,28,Day,-9,9,50
2086.35,Heavy,157,30,28,Day,-9,9,56
1750,Medium,131,30,28,Day,-9,9,62
1750,Medium,139,30,28,Day,-9,9,52
1750,Medium,142,30,28,Day,-9,9,52
2086.35,Heavy,144,30,29,Day,-3,10,50
1750,Medium,133,30,29,Day,-3,10,53
1750,Medium,134,30,29,Day,-3,10,54
1750,Light,104,30,29,Day,-3,10,53
1750,Medium,136,30,29,Day,-3,10,48
2086.35,Medium,136,30,28,Day,6,9,62
2086.35,Medium,149,30,28,Day,6,9,53
2086.35,Medium,133,30,28,Day,6,9,57
2086.35,Heavy,158,30,28,Day,6,9,61
1750,Light,108,30,28,Day,6,9,54
2086.35,Heavy,150,30,26,Day,-9,8,53
1750,Medium,133,30,26,Day,-9,8,58
1750,Medium,133,30,26,Day,-9,8,57
2086.35,Heavy,142,30,26,Day,-9,8,54
2086.35,Heavy,150,30,26,Day,-9,8,62
2086.35,Heavy,138,30,34,Day,8,8,65
2086.35,Medium,139,30,34,Day,8,8,61
1750,Light,79,30,34,Day,8,8,57
2086.35,Medium,141,30,34,Day,8,8,65
2086.35,Medium,130,30,34,Day,8,8,57
1750,Medium,144,30,32,Day,1,8,55
2086.35,Medium,131,30,32,Day,1,8,62
2086.35,Medium,134,30,32,Day,1,8,62
1750,Light,81,30,32,Day,1,8,56
2086.35,Heavy,156,30,32,Day,1,8,60
2086.35,Heavy,136,30,31,Day,-7,10,50
2086.35,Heavy,146,30,31,Day,-7,10,52
2086.35,Heavy,150,30,31,Day,-7,10,58
2086.35,Heavy,148,30,31,Day,-7,10,60
2086.35,Heavy,152,30,31,Day,-7,10,59
2086.35,Medium,146,30,28,Day,-4,7,65
2086.35,Medium,138,30,28,Day,-4,7,53
1750,Light,104,30,28,Day,-4,7,58
2086.35,Medium,136,30,28,Day,-4,7,65
2086.35,Medium,150,30,28,Day,-4,7,64
1750,Medium,140,30,33,Day,1,6,65
2086.35,Medium,145,30,33,Day,1,6,55
2086.35,Medium,148,30,33,Day,1,6,65
2086.35,Medium,146,30,33,Day,1,6,62
2086.35,Heavy,157,30,33,Day,1,6,58
2086.35,Medium,141,30,29,Day,-4,7,61
2086.35,Heavy,136,30,29,Day,-4,7,65
2086.35,Heavy,147,30,29,Day,-4,7,62
2086.35,Heavy,139,30,29,Day,-4,7,65
2086.35,Medium,148,30,29,Day,-4,7,49
2086.35,Heavy,141,30,28,Day,-7,6,58
2086.35,Medium,134,30,28,Day,-7,6,63
2086.35,Medium,135,30,28,Day,-7,6,63
2086.35,Medium,143,30,28,Day,-7,6,65
2086.35,Medium,141,30,28,Day,-7,6,51
2086.35,Medium,149,30,28,Day,3,6,54
2086.35,Medium,138,30,28,Day,3,6,62
2086.35,Heavy,142,30,28,Day,3,6,65
2086.35,Medium,131,30,28,Day,3,6,65
2086.35,Heavy,135,30,28,Day,3,6,64
2086.35,Medium,137,30,26,Day,3,6,65
2086.35,Medium,149,30,26,Day,3,6,60
2086.35,Heavy,148,30,26,Day,3,6,62
2086.35,Medium,148,30,26,Day,3,6,56
2086.35,Medium,132,30,26,Day,3,6,63
1750,Medium,131,30,25,Day,-7,9,56
1750,Light,105,30,25,Day,-7,9,57
1750,Light,78,30,25,Day,-7,9,54
1750,Medium,131,30,25,Day,-7,9,59
2086.35,Heavy,145,30,25,Day,-7,9,60
2086.35,Heavy,159,30,30,Day,-4,9,51
1750,Medium,144,30,30,Day,-4,9,55
1750,Medium,132,30,30,Day,-4,9,59
1750,Medium,147,30,30,Day,-4,9,56
1750,Medium,147,30,30,Day,-4,9,52
1750,Medium,146,30,33,Day,-5,9,55
1750,Medium,148,30,33,Day,-5,9,50
1750,Medium,135,30,33,Day,-5,9,61
1750,Medium,150,30,33,Day,-5,9,61
2086.35,Heavy,143,30,33,Day,-5,9,61
2086.35,Medium,146,30,24,Day,3,8,65
2086.35,Heavy,150,30,24,Day,3,8,58
1750,Light,103,30,24,Day,3,8,61
2086.35,Medium,143,30,24,Day,3,8,56
2086.35,Medium,143,30,24,Day,3,8,63
2086.35,Medium,142,30,33,Day,4,9,65
2086.35,Heavy,155,30,33,Day,4,9,59
2086.35,Heavy,154,30,33,Day,4,9,64
2086.35,Heavy,138,30,33,Day,4,9,60
2086.35,Medium,147,30,33,Day,4,9,65
2086.35,Heavy,148,30,33,Day,4,6,59
2086.35,Heavy,143,30,33,Day,4,6,61
2086.35,Heavy,147,30,33,Day,4,6,59
2086.35,Heavy,160,30,33,Day,4,6,60
2086.35,Medium,148,30,33,Day,4,6,65
1750,Light,105,30,27,Day,8,10,53
2086.35,Heavy,147,30,27,Day,8,10,58
2086.35,Medium,146,30,27,Day,8,10,58
1750,Light,88,30,27,Day,8,10,65
2086.35,Medium,144,30,27,Day,8,10,60
2086.35,Heavy,151,30,30,Day,5,8,63
2086.35,Heavy,141,30,30,Day,5,8,65
2086.35,Heavy,141,30,30,Day,5,8,55
2086.35,Medium,131,30,30,Day,5,8,63
2086.35,Heavy,138,30,30,Day,5,8,63
2086.35,Heavy,146,30,25,Day,-3,10,59
2086.35,Heavy,147,30,25,Day,-3,10,55
1750,Medium,133,30,25,Day,-3,10,51
1750,Medium,138,30,25,Day,-3,10,52
2086.35,Heavy,150,30,25,Day,-3,10,56
1750,Light,83,30,32,Day,-7,6,60
2086.35,Heavy,143,30,32,Day,-7,6,55
2086.35,Medium,137,30,32,Day,-7,6,65
2086.35,Medium,140,30,32,Day,-7,6,56
2086.35,Medium,137,30,32,Day,-7,6,57
1750,Medium,145,30,31,Day,2,8,58
1750,Light,86,30,31,Day,2,8,55
1750,Medium,139,30,31,Day,2,8,52
2086.35,Heavy,144,30,31,Day,2,8,65
2086.35,Heavy,139,30,31,Day,2,8,54
2086.35,Heavy,152,30,27,Day,8,9,65
2086.35,Heavy,141,30,27,Day,8,9,65
2086.35,Medium,136,30,27,Day,8,9,52
2086.35,Medium,146,30,27,Day,8,9,61
2086.35,Heavy,159,30,27,Day,8,9,63
2086.35,Heavy,152,30,24,Day,9,8,65
2086.35,Heavy,158,30,24,Day,9,8,58
2086.35,Heavy,157,30,24,Day,9,8,59
2086.35,Heavy,147,30,24,Day,9,8,64
2086.35,Medium,146,30,24,Day,9,8,65
2086.35,Heavy,143,30,34,Day,-5,8,63
1750,Medium,139,30,34,Day,-5,8,52
1750,Medium,141,30,34,Day,-5,8,54
2086.35,Medium,150,30,34,Day,-5,8,60
2086.35,Medium,147,30,34,Day,-5,8,61
1750,Light,92,30,28,Day,-5,6,53
2086.35,Medium,143,30,28,Day,-5,6,53
2086.35,Heavy,140,30,28,Day,-5,6,57
2086.35,Medium,146,30,28,Day,-5,6,53
2086.35,Medium,141,30,28,Day,-5,6,58
1750,Medium,141,30,33,Day,-9,7,55
1750,Medium,146,30,33,Day,-9,7,55
1750,Medium,143,30,33,Day,-9,7,53
1750,Medium,131,30,33,Day,-9,7,60
1750,Medium,136,30,33,Day,-9,7,58
1750,Medium,133,30,31,Day,-7,7,54
2086.35,Heavy,154,30,31,Day,-7,7,57
1750,Medium,130,30,31,Day,-7,7,56
1750,Medium,134,30,31,Day,-7,7,62
1750,Light,96,30,31,Day,-7,7,53
1750,Medium,144,30,32,Day,1,7,54
1750,Medium,140,30,32,Day,1,7,50
2086.35,Heavy,157,30,32,Day,1,7,64
1750,Medium,149,30,32,Day,1,7,55
2086.35,Medium,132,30,32,Day,1,7,54
1750,Medium,150,30,32,Day,1,9,50
1750,Light,97,30,32,Day,1,9,54
2086.35,Heavy,151,30,32,Day,1,9,54
2086.35,Heavy,137,30,32,Day,1,9,64
1750,Medium,143,30,32,Day,1,9,48
1750,Medium,145,30,26,Day,-2,9,60
1750,Light,95,30,26,Day,-2,9,64
2086.35,Heavy,137,30,26,Day,-2,9,53
1750,Medium,140,30,26,Day,-2,9,54
1750,Medium,149,30,26,Day,-2,9,51
2086.35,Heavy,153,30,28,Day,-4,9,61
1750,Medium,132,30,28,Day,-4,9,53
1750,Medium,150,30,28,Day,-4,9,57
1750,Medium,150,30,28,Day,-4,9,58
2086.35,Heavy,139,30,28,Day,-4,9,55
2086.35,Medium,146,30,29,Day,6,7,65
2086.35,Medium,138,30,29,Day,6,7,57
2086.35,Medium,142,30,29,Day,6,7,63
2086.35,Heavy,146,30,29,Day,6,7,63
2086.35,Medium,147,30,29,Day,6,7,65
1750,Medium,150,30,29,Day,-1,10,49
1750,Light,103,30,29,Day,-1,10,63
1750,Light,108,30,29,Day,-1,10,48
1750,Medium,149,30,29,Day,-1,10,54
2086.35,Heavy,137,30,29,Day,-1,10,64
2086.35,Medium,135,30,24,Day,6,6,65
2086.35,Medium,145,30,24,Day,6,6,65
2086.35,Medium,142,30,24,Day,6,6,60
2086.35,Heavy,136,30,24,Day,6,6,65
2086.35,Heavy,137,30,24,Day,6,6,65
2086.35,Medium,140,30,30,Day,9,7,59
2086.35,Medium,142,30,30,Day,9,7,65
2086.35,Heavy,139,30,30,Day,9,7,63
2086.35,Heavy,139,30,30,Day,9,7,59
2086.35,Medium,132,30,30,Day,9,7,65
2086.35,Heavy,149,30,25,Day,-3,6,52
1750,Light,75,30,25,Day,-3,6,58
2086.35,Medium,142,30,25,Day,-3,6,63
2086.35,Heavy,147,30,25,Day,-3,6,55
2086.35,Medium,139,30,25,Day,-3,6,64
2086.35,Heavy,152,30,32,Day,-6,7,61
2086.35,Medium,140,30,32,Day,-6,7,65
1750,Light,101,30,32,Day,-6,7,53
2086.35,Medium,146,30,32,Day,-6,7,51
2086.35,Heavy,158,30,32,Day,-6,7,65
2086.35,Medium,146,30,31,Day,9,10,64
2086.35,Medium,140,30,31,Day,9,10,59
2086.35,Medium,140,30,31,Day,9,10,58
2086.35,Medium,134,30,31,Day,9,10,65
2086.35,Medium,142,30,31,Day,9,10,60
